element_category,osm_id,osm_type,code_province,commune_code,name,is_motorway,is_oncf,geom_type,geom_wkt,tags_json
route,185717951,way,MA-01-051,,,False,False,LineString,"LINESTRING(-4.7651348 34.8077098, -4.7649135 34.8074606)","{""bridge"": ""yes"", ""highway"": ""tertiary"", ""layer"": ""1"", ""oneway"": ""no"", ""ref"": ""RP5302"", ""surface"": ""concrete""}"
route,186839617,way,MA-01-051,,,False,False,LineString,"LINESTRING(-4.7841677 34.7628117, -4.7850392 34.7634653, -4.7852967 34.7641087, -4.7851092 34.7647342, -4.7850821 34.7651664, -4.7851116 34.7655344, -4.7851521 34.7656442, -4.7852889 34.7657235, -4.7854391 34.7657191, -4.7855799 34.7656318, -4.7860265 34.7650493, -4.7862129 34.764909, -4.7864717 34.7648466, -4.786788 34.7648931, -4.7869787 34.7651462, -4.7874588 34.765545, -4.7878743 34.7658472, -4.7885367 34.7664774, -4.7887811 34.7665762, -4.7891617 34.7666515, -4.78928 34.7667195, -4.789328 34.7668344, -4.7890115 34.768011, -4.7890091 34.7682155, -4.7890815 34.7683808, -4.7891915 34.7684755, -4.789312 34.7685133, -4.7899315 34.7687006, -4.7901088 34.7688325, -4.7902456 34.7691101, -4.7905109 34.7694211, -4.7906613 34.7697292, -4.7908971 34.7700226, -4.7909591 34.7702095, -4.7908971 34.7704544, -4.7908142 34.7708463, -4.7905833 34.7711617, -4.7905728 34.7713773, -4.7906345 34.7715844, -4.790833 34.7720581, -4.79083 34.7722302, -4.7906611 34.7724285, -4.7900764 34.7726489, -4.7898808 34.7728006, -4.789556 34.7731776, -4.78939 34.7733778, -4.7891888 34.7734725, -4.7890625 34.7735742, -4.7889903 34.7736929, -4.7889498 34.7738254, -4.7890145 34.773944, -4.7893092 34.774092, -4.7894141 34.774204, -4.7894248 34.7743626, -4.7891671 34.7746516, -4.7883329 34.7760506, -4.7881183 34.7763149, -4.7871527 34.776359, -4.7861442 34.7767027, -4.7850606 34.7771345, -4.7847817 34.7774341, -4.7847817 34.7781127, -4.7844491 34.7784123, -4.783859 34.778377, -4.7834341 34.7789833, -4.7832474 34.7790996, -4.7830229 34.7791988, -4.7822497 34.7795403, -4.7814879 34.7795931, -4.7800288 34.7805889, -4.7788706 34.7811705, -4.7783771 34.7815494, -4.7785273 34.7817433, -4.7797713 34.7820164, -4.7799001 34.7822279, -4.7803614 34.7825804, -4.7806403 34.7829329, -4.7807691 34.7837435, -4.7804472 34.7842194, -4.7814171 34.7847639, -4.7821038 34.784623, -4.7823612 34.7847111, -4.7831723 34.7847921, -4.7841315 34.7853103, -4.7846958 34.7853385, -4.7848139 34.7859817, -4.7845886 34.7873386, -4.7850928 34.7877263, -4.7850714 34.7881845, -4.7849211 34.7884577, -4.7842774 34.7884753, -4.7840736 34.7889863, -4.7845392 34.78976, -4.7845564 34.7901406, -4.7839126 34.7903168, -4.7838483 34.790819, -4.7830436 34.7910922, -4.7830007 34.7914446, -4.783623 34.7917354, -4.7840307 34.791938, -4.7836551 34.7921495, -4.7823891 34.7923962, -4.7823999 34.7927662, -4.7833869 34.7929953, -4.7843632 34.7929425, -4.7847066 34.7929689, -4.7851357 34.7937619, -4.7850606 34.7941936, -4.7847066 34.7944667, -4.7842881 34.7953037, -4.7845671 34.7955328, -4.7850714 34.7955504, -4.7852752 34.7959381, -4.7850821 34.7963786, -4.7852967 34.7966869, -4.786112 34.7968015, -4.7863266 34.7968631, -4.7860691 34.7973829, -4.7861764 34.7977265, -4.7862515 34.7981494, -4.7863588 34.7983433, -4.7878394 34.7988631, -4.7879789 34.7992948, -4.7878287 34.8001141, -4.7884295 34.8017395, -4.7884781 34.8018977, -4.7884123 34.8022214, -4.7881827 34.8025985, -4.7880488 34.8027368, -4.7879145 34.8027923, -4.7873053 34.8026253, -4.7871313 34.8026513, -4.7870301 34.8027344, -4.7869532 34.8028311, -4.7869892 34.8029312, -4.7874317 34.8032328, -4.7879574 34.8039199, -4.7885582 34.8041842, -4.7891805 34.804237, -4.7895131 34.8046335, -4.7899744 34.8047568, -4.7901461 34.8050563, -4.7902083 34.8054871, -4.7902427 34.8057258, -4.7898564 34.8059285, -4.7897062 34.8062368, -4.7896204 34.8064306, -4.7890625 34.8063249, -4.7882149 34.806783, -4.7877428 34.8068446, -4.78726 34.8066156, -4.7869167 34.8071882, -4.7864125 34.8074701, -4.7861013 34.8071353, -4.7858653 34.807012, -4.7855863 34.8070208, -4.7852567 34.8076812, -4.7851776 34.8077225, -4.7850803 34.8077214, -4.7848879 34.8076768, -4.7847685 34.8076757, -4.7845808 34.8077065, -4.7844493 34.8077335, -4.784383 34.8077197, -4.7842757 34.8076415, -4.7841731 34.8075325, -4.7839877 34.8073996, -4.783623 34.8072675, -4.7834191 34.8070296, -4.7831509 34.8068182, -4.7826788 34.8066244, -4.7822497 34.8062984, -4.78196 34.8063777, -4.781563 34.8069415, -4.7815845 34.8073291, -4.7815727 34.8074521, -4.7815405 34.8076019, -4.7814801 34.8078111, -4.7814131 34.8082185, -4.7813568 34.8085357, -4.7812803 34.8087768, -4.7812749 34.8088814, -4.7812904 34.8089959, -4.7813179 34.8091083, -4.7813876 34.8093032, -4.7813863 34.8094034, -4.7813433 34.8094859, -4.7812669 34.8095663, -4.7811945 34.809661, -4.7811878 34.8097733, -4.7812367 34.8099027, -4.7813004 34.8100156, -4.7814104 34.8101609, -4.7814989 34.8102782, -4.7815526 34.8103778, -4.7816531 34.8105871, -4.7817229 34.8107005, -4.7818047 34.8108205, -4.78196 34.8110113, -4.7821225 34.8113281, -4.7821882 34.8114228, -4.7822352 34.8114514, -4.782325 34.8114839, -4.7825463 34.8114988, -4.7827113 34.811523, -4.7828521 34.8115725, -4.7829701 34.8116441, -4.7830331 34.811719, -4.783076 34.8118357, -4.7831753 34.8120757, -4.7833161 34.8122563, -4.7835213 34.8125107, -4.7836608 34.8127111, -4.7837734 34.8128388, -4.7839484 34.8129538, -4.7840537 34.8130006, -4.7841117 34.8130122, -4.7842582 34.813015, -4.7844252 34.8130678, -4.7847484 34.81319, -4.7850005 34.8132737, -4.7853123 34.8133618, -4.7854351 34.8134229, -4.7855034 34.8134763, -4.7855511 34.8135402, -4.7855987 34.813685, -4.7856637 34.813784, -4.7857589 34.813882, -4.7858548 34.8139723, -4.7858776 34.814012, -4.7858622 34.8140555, -4.7858213 34.8140775, -4.7857361 34.8140769, -4.7856188 34.8140599, -4.7854089 34.814056, -4.7852728 34.8140819, -4.7850978 34.8141028, -4.784845 34.8140797, -4.7846358 34.8140995, -4.7843796 34.8141623, -4.7842294 34.8142085, -4.7841255 34.8142107, -4.784043 34.8142041, -4.7839384 34.8141975, -4.7838566 34.8141931, -4.7837386 34.8142041, -4.7835253 34.8142228, -4.7833067 34.8142173, -4.7829792 34.8142, -4.78273 34.8142206, -4.7825745 34.81423, -4.7824578 34.8142223, -4.782376 34.8141898, -4.7823069 34.8141276, -4.7821916 34.8139723, -4.7821091 34.8139068, -4.7820005 34.8138584, -4.7818168 34.8137989, -4.7815713 34.8137218, -4.781342 34.813647, -4.7812434 34.813631, -4.7811435 34.8136167, -4.7809752 34.8136525, -4.7807077 34.8137251, -4.7805601 34.8137494, -4.7804488 34.8137516, -4.7803643 34.8137235, -4.7802993 34.8136635, -4.7801726 34.813538, -4.7800438 34.8134301, -4.7798976 34.8133607, -4.7796857 34.813277, -4.7795369 34.8132032, -4.7794122 34.8130964, -4.7792472 34.8129577, -4.7788824 34.812732, -4.778688 34.8126009, -4.7785378 34.8125685, -4.7784137 34.8125762, -4.7782554 34.8125619, -4.7781609 34.8125123, -4.7780972 34.8124259, -4.7779906 34.8121814, -4.777945 34.8120609, -4.7778632 34.8119854, -4.7777334 34.8119274, -4.7776761 34.8118885, -4.7776432 34.8118302, -4.7775098 34.8115483, -4.7774582 34.8114676, -4.7774213 34.8114404, -4.7773629 34.811414, -4.7772235 34.8113997, -4.7770344 34.8113842, -4.7769452 34.8113457, -4.7768721 34.811284, -4.7768278 34.8112004, -4.7767715 34.8109812, -4.7766937 34.8106817, -4.776628 34.8105882, -4.7765516 34.810527, -4.7764617 34.8105001, -4.7763075 34.8104891, -4.7760728 34.8105177, -4.7757174 34.8105639, -4.775476 34.8105749, -4.775299 34.8105188, -4.7751099 34.8104219, -4.7748638 34.810222, -4.7747806 34.8101951, -4.7746941 34.8101807, -4.7745828 34.8101962, -4.7744497 34.8101907, -4.7743736 34.8101561, -4.7743173 34.8101136, -4.7742751 34.8100503, -4.7742382 34.8099451, -4.7742194 34.8097425, -4.7742113 34.8095564, -4.7741631 34.8094325, -4.7741141 34.8093632, -4.7739887 34.809301, -4.7738385 34.8092756, -4.7736226 34.8092833, -4.7733758 34.8092976, -4.7732686 34.8092927, -4.7731733 34.8092437, -4.7730218 34.8091193, -4.7728153 34.8089739, -4.7725967 34.808768, -4.7725068 34.8086017, -4.7724874 34.8085125, -4.7725081 34.8084156, -4.7726047 34.8082273, -4.7726161 34.8081486, -4.7725846 34.8080848, -4.7725128 34.8080644, -4.7723921 34.8080583, -4.7721387 34.8080925, -4.7720321 34.8080776, -4.7719784 34.8080297, -4.7719261 34.8079201, -4.7719127 34.8077792, -4.77191 34.807614, -4.7718658 34.8071912, -4.7718376 34.8070921, -4.7718188 34.8070227, -4.7717665 34.8069665, -4.7716418 34.8068928, -4.7707703 34.8068534, -4.7704093 34.8064024, -4.7704056 34.8057875, -4.769955 34.8054792, -4.7697511 34.8052237, -4.7697082 34.8040256, -4.7693112 34.8035235, -4.7690859 34.8033297, -4.7688821 34.8033737, -4.7689035 34.804008, -4.7684851 34.8050475, -4.7679809 34.8053206, -4.768174 34.8061751, -4.7684422 34.8065451, -4.768403 34.8068234, -4.7683266 34.8069963, -4.7682491 34.8070825, -4.7681616 34.8071559, -4.7680597 34.8072484, -4.7680047 34.8073905, -4.7679698 34.8075336, -4.767931 34.8075876, -4.7678642 34.8076363, -4.7677808 34.8076801, -4.7676053 34.8077872, -4.7674964 34.8078673, -4.7674428 34.8079543, -4.7673908 34.8081043, -4.7673382 34.808354, -4.7672899 34.8086127, -4.7672611 34.8086849, -4.7672141 34.8087333, -4.767137 34.8087779, -4.7669855 34.8088473, -4.766901 34.8089288, -4.7668433 34.8090169, -4.7666958 34.8091963, -4.7665402 34.8093241, -4.7664289 34.8093769, -4.7662586 34.8094386, -4.7661473 34.809508, -4.7660601 34.8096071, -4.765918 34.8097458, -4.7657155 34.8098482, -4.765529 34.8099154, -4.7653198 34.8099726, -4.7651589 34.8100717, -4.7650476 34.8102325, -4.7649618 34.8103536, -4.7649396 34.8104813, -4.7649564 34.8105463, -4.7649966 34.8106113, -4.7651723 34.810821, -4.7653228 34.8110079, -4.7653393 34.8110638, -4.7653376 34.8110883, -4.7653232 34.8111035, -4.7652883 34.8111123, -4.7652555 34.8111123, -4.7652152 34.8111073, -4.7651307 34.8110407, -4.7649571 34.8108579, -4.764825 34.8107588, -4.764774 34.8107082, -4.7647049 34.8106118, -4.7645903 34.8104054, -4.7644166 34.8101494, -4.7643455 34.810053, -4.7642992 34.8099567, -4.7642905 34.8098333, -4.7643006 34.8097755, -4.7643395 34.8097029, -4.764424 34.809617, -4.7646479 34.8095058, -4.7647123 34.8094504, -4.7647421 34.8094127, -4.7647592 34.8093742, -4.7647733 34.8092839, -4.7647874 34.8089585, -4.7648263 34.808877, -4.7648793 34.8088253, -4.7650442 34.8087168, -4.7650771 34.8086634, -4.7650811 34.8086028, -4.7650824 34.8083529, -4.7651093 34.8082347, -4.7651294 34.8081982, -4.7651817 34.8081552, -4.7652984 34.8081145, -4.7655062 34.8080145, -4.7656638 34.8079146, -4.7657798 34.8078177, -4.7658174 34.8077693, -4.7658254 34.807728, -4.7658144 34.8076754, -4.7657671 34.8076256, -4.7656886 34.8075953, -4.7655565 34.8076008, -4.7654559 34.8076256, -4.7653547 34.8076773, -4.7652353 34.807728, -4.7651804 34.8077296, -4.7651348 34.8077098)","{""highway"": ""tertiary"", ""lanes"": ""2"", ""oneway"": ""no"", ""ref"": ""RP5302"", ""surface"": ""asphalt""}"
route,195802451,way,MA-01-051,,Avenue Mohammed 5 شارع محمد الخامس,False,False,LineString,"LINESTRING(-3.9203072 35.2170238, -3.9196413 35.2167692)","{""bridge"": ""yes"", ""highway"": ""primary"", ""lanes"": ""2"", ""layer"": ""1"", ""lit"": ""yes, Automatic, 24/7"", ""maxspeed"": ""60"", ""name"": ""Avenue Mohammed 5 شارع محمد الخامس"", ""name:ar"": ""Avenue Mohammed 5 شارع محمد الخامس"", ""name:fr"": ""Avenue Mohammed 5"", ""old_ref"": ""P5211"", ""oneway"": ""yes"", ""ref"": ""RP5211"", ""surface"": ""asphalt""}"
route,195802452,way,MA-01-051,,Avenue Mohammed 5 شارع محمد الخامس,False,False,LineString,"LINESTRING(-3.9196413 35.2167692, -3.9193419 35.2166637, -3.919148 35.2165996, -3.9189467 35.2165396)","{""highway"": ""primary"", ""lanes"": ""2"", ""lit"": ""yes, Automatic, 24/7"", ""maxspeed"": ""80"", ""name"": ""Avenue Mohammed 5 شارع محمد الخامس"", ""name:ar"": ""Avenue Mohammed 5 شارع محمد الخامس"", ""name:fr"": ""Avenue Mohammed 5"", ""old_ref"": ""P5211"", ""oneway"": ""yes"", ""ref"": ""RP5211"", ""surface"": ""asphalt""}"
route,195802453,way,MA-01-051,,Avenue Mohammed 5 شارع محمد الخامس,False,False,LineString,"LINESTRING(-3.9195723 35.21688, -3.9202291 35.217127)","{""bridge"": ""yes"", ""highway"": ""primary"", ""lanes"": ""2"", ""layer"": ""1"", ""lit"": ""yes, Automatic, 24/7"", ""maxspeed"": ""60"", ""name"": ""Avenue Mohammed 5 شارع محمد الخامس"", ""name:ar"": ""Avenue Mohammed 5 شارع محمد الخامس"", ""name:fr"": ""Avenue Mohammed 5"", ""old_ref"": ""P5211"", ""oneway"": ""yes"", ""ref"": ""RP5211"", ""surface"": ""asphalt""}"
route,195802454,way,MA-01-051,,Avenue Mohammed 5 شارع محمد الخامس,False,False,LineString,"LINESTRING(-3.9202291 35.217127, -3.9204788 35.2172311)","{""highway"": ""primary"", ""lanes"": ""2"", ""lit"": ""yes, Automatic, 24/7"", ""maxspeed"": ""60"", ""name"": ""Avenue Mohammed 5 شارع محمد الخامس"", ""name:ar"": ""Avenue Mohammed 5 شارع محمد الخامس"", ""name:fr"": ""Avenue Mohammed 5"", ""old_ref"": ""P5211"", ""oneway"": ""yes"", ""ref"": ""RP5211"", ""surface"": ""asphalt""}"
route,216233462,way,MA-01-051,,,False,False,LineString,"LINESTRING(-3.8946536 35.1964036, -3.8945847 35.1964304, -3.8945318 35.1964752, -3.8945015 35.196532, -3.8944973 35.1965938, -3.894514 35.1966432, -3.8945476 35.1966866, -3.8945951 35.1967201, -3.8946493 35.1967402, -3.8947022 35.1967472, -3.8947556 35.1967432, -3.8948061 35.1967286, -3.894855 35.1967008, -3.8948927 35.1966631, -3.8949162 35.1966184, -3.8949237 35.1965701, -3.8949131 35.1965179, -3.8948839 35.1964707, -3.8948387 35.1964328, -3.894787 35.1964093, -3.8947295 35.1963982, -3.8946536 35.1964036)","{""highway"": ""trunk"", ""junction"": ""roundabout"", ""lanes"": ""2"", ""maxspeed"": ""40"", ""old_ref"": ""N2;N16"", ""oneway"": ""yes"", ""ref"": ""RN2;RN16"", ""surface"": ""asphalt""}"
route,216233463,way,MA-01-051,,La Rocade Méditerranéenne الطريق الساحلية المتوسطية,False,False,LineString,"LINESTRING(-3.8944973 35.1965938, -3.8941659 35.1966778, -3.8936743 35.1968335)","{""destination"": ""Nador;الناضور"", ""destination:lang:ar"": ""الناضور"", ""destination:lang:fr"": ""Nador"", ""destination:ref"": ""RN16"", ""highway"": ""primary"", ""lanes"": ""1"", ""maxspeed"": ""80"", ""name"": ""La Rocade Méditerranéenne الطريق الساحلية المتوسطية"", ""name:ar"": ""الطريق الساحلية المتوسطية"", ""name:fr"": ""La Rocade Méditerranéenne"", ""oneway"": ""yes"", ""ref"": ""RN16"", ""ref:ar"": ""ط و 16"", ""surface"": ""asphalt""}"
route,233072521,way,MA-01-051,,,False,False,LineString,"LINESTRING(-3.962867 35.072789, -3.9626916 35.0727714, -3.9625025 35.0727851, -3.9623925 35.0728624, -3.9623114 35.0729327, -3.9622322 35.0730029, -3.9618601 35.0733816, -3.9616388 35.0735248, -3.9615516 35.0735792, -3.9614738 35.0736)","{""highway"": ""secondary"", ""lit"": ""yes, Automatic, 24/7"", ""maxspeed"": ""60"", ""old_ref"": ""P5202"", ""oneway"": ""no"", ""ref"": ""RR610"", ""surface"": ""asphalt""}"
route,233072523,way,MA-01-051,,,False,False,LineString,"LINESTRING(-3.9632167 35.0728546, -3.962867 35.072789)","{""bridge"": ""yes"", ""highway"": ""secondary"", ""layer"": ""1"", ""lit"": ""yes, Automatic, 24/7"", ""maxspeed"": ""60"", ""old_ref"": ""P5202"", ""oneway"": ""no"", ""ref"": ""RR610"", ""surface"": ""asphalt""}"
route,235240222,way,MA-01-051,,La Rocade Méditerranéenne الطريق الساحلية المتوسطية,False,False,LineString,"LINESTRING(-4.4258621 35.1029874, -4.4242823 35.1017036, -4.4231961 35.1008323, -4.4204333 35.0986161, -4.4196743 35.0980411, -4.4193846 35.0977865, -4.4192089 35.0976505, -4.4189662 35.0975078, -4.4187757 35.0974091, -4.418478 35.0972851, -4.4180462 35.0971304, -4.4153613 35.0963052, -4.4133523 35.0956798, -4.4128507 35.0955349, -4.4125316 35.0954581, -4.4125079 35.0954541, -4.4122687 35.0954142, -4.4120327 35.0953989, -4.411865 35.0953989, -4.4114935 35.0954318, -4.4091554 35.0957945, -4.4058154 35.0963643)","{""bicycle"": ""yes"", ""cycleway"": ""no"", ""highway"": ""primary"", ""lanes"": ""2"", ""maxspeed"": ""80"", ""name"": ""La Rocade Méditerranéenne الطريق الساحلية المتوسطية"", ""name:ar"": ""الطريق الساحلية المتوسطية"", ""name:fr"": ""La Rocade Méditerranéenne"", ""old_ref"": ""N16"", ""oneway"": ""no"", ""ref"": ""RN16"", ""ref:ar"": ""ط و 16"", ""surface"": ""asphalt""}"
