report_title,report_url,pdf_filename,page_number,row_number,categorie,encours_mdh,periode
12 - Ventilation du crédit bancaire par objet économique,https://www.bkam.ma/content/download/632824/7098257/12- Ventilation du crédit bancaire par objet économique.xlsx,12- Ventilation du crédit bancaire par objet économique.xlsx,1,1604,Créditsauxpromoteursimmobiliers(1),1501.1325688520194,2004-05-31
12 - Ventilation du crédit bancaire par objet économique,https://www.bkam.ma/content/download/632824/7098257/12- Ventilation du crédit bancaire par objet économique.xlsx,12- Ventilation du crédit bancaire par objet économique.xlsx,1,1605,Créditsauxpromoteursimmobiliers(1),1492.9893054194365,2004-06-30
12 - Ventilation du crédit bancaire par objet économique,https://www.bkam.ma/content/download/632824/7098257/12- Ventilation du crédit bancaire par objet économique.xlsx,12- Ventilation du crédit bancaire par objet économique.xlsx,1,1606,Créditsauxpromoteursimmobiliers(1),1503.1599051969886,2004-07-31
12 - Ventilation du crédit bancaire par objet économique,https://www.bkam.ma/content/download/632824/7098257/12- Ventilation du crédit bancaire par objet économique.xlsx,12- Ventilation du crédit bancaire par objet économique.xlsx,1,1607,Créditsauxpromoteursimmobiliers(1),1446.7070338737726,2004-08-31
12 - Ventilation du crédit bancaire par objet économique,https://www.bkam.ma/content/download/632824/7098257/12- Ventilation du crédit bancaire par objet économique.xlsx,12- Ventilation du crédit bancaire par objet économique.xlsx,1,1608,Créditsauxpromoteursimmobiliers(1),1408.2462374331171,2004-09-30
12 - Ventilation du crédit bancaire par objet économique,https://www.bkam.ma/content/download/632824/7098257/12- Ventilation du crédit bancaire par objet économique.xlsx,12- Ventilation du crédit bancaire par objet économique.xlsx,1,1609,Créditsauxpromoteursimmobiliers(1),2254.303518260962,2004-10-31
12 - Ventilation du crédit bancaire par objet économique,https://www.bkam.ma/content/download/632824/7098257/12- Ventilation du crédit bancaire par objet économique.xlsx,12- Ventilation du crédit bancaire par objet économique.xlsx,1,1610,Créditsauxpromoteursimmobiliers(1),2241.492596377431,2004-11-30
12 - Ventilation du crédit bancaire par objet économique,https://www.bkam.ma/content/download/632824/7098257/12- Ventilation du crédit bancaire par objet économique.xlsx,12- Ventilation du crédit bancaire par objet économique.xlsx,1,1611,Créditsauxpromoteursimmobiliers(1),2243.7331049400595,2004-12-31
12 - Ventilation du crédit bancaire par objet économique,https://www.bkam.ma/content/download/632824/7098257/12- Ventilation du crédit bancaire par objet économique.xlsx,12- Ventilation du crédit bancaire par objet économique.xlsx,1,1612,Créditsauxpromoteursimmobiliers(1),2351.6010924325997,2005-01-31
12 - Ventilation du crédit bancaire par objet économique,https://www.bkam.ma/content/download/632824/7098257/12- Ventilation du crédit bancaire par objet économique.xlsx,12- Ventilation du crédit bancaire par objet économique.xlsx,1,1613,Créditsauxpromoteursimmobiliers(1),2435.72240900494,2005-02-28
12 - Ventilation du crédit bancaire par objet économique,https://www.bkam.ma/content/download/632824/7098257/12- Ventilation du crédit bancaire par objet économique.xlsx,12- Ventilation du crédit bancaire par objet économique.xlsx,1,1614,Créditsauxpromoteursimmobiliers(1),2739.4074811941073,2005-03-31
12 - Ventilation du crédit bancaire par objet économique,https://www.bkam.ma/content/download/632824/7098257/12- Ventilation du crédit bancaire par objet économique.xlsx,12- Ventilation du crédit bancaire par objet économique.xlsx,1,1615,Créditsauxpromoteursimmobiliers(1),2728.1934467886927,2005-04-30
12 - Ventilation du crédit bancaire par objet économique,https://www.bkam.ma/content/download/632824/7098257/12- Ventilation du crédit bancaire par objet économique.xlsx,12- Ventilation du crédit bancaire par objet économique.xlsx,1,1616,Créditsauxpromoteursimmobiliers(1),2695.8411191377804,2005-05-31
12 - Ventilation du crédit bancaire par objet économique,https://www.bkam.ma/content/download/632824/7098257/12- Ventilation du crédit bancaire par objet économique.xlsx,12- Ventilation du crédit bancaire par objet économique.xlsx,1,1617,Créditsauxpromoteursimmobiliers(1),3060.1635485209886,2005-06-30
12 - Ventilation du crédit bancaire par objet économique,https://www.bkam.ma/content/download/632824/7098257/12- Ventilation du crédit bancaire par objet économique.xlsx,12- Ventilation du crédit bancaire par objet économique.xlsx,1,1618,Créditsauxpromoteursimmobiliers(1),3191.9140960032814,2005-07-31
12 - Ventilation du crédit bancaire par objet économique,https://www.bkam.ma/content/download/632824/7098257/12- Ventilation du crédit bancaire par objet économique.xlsx,12- Ventilation du crédit bancaire par objet économique.xlsx,1,1619,Créditsauxpromoteursimmobiliers(1),3470.594855975679,2005-08-31
12 - Ventilation du crédit bancaire par objet économique,https://www.bkam.ma/content/download/632824/7098257/12- Ventilation du crédit bancaire par objet économique.xlsx,12- Ventilation du crédit bancaire par objet économique.xlsx,1,1620,Créditsauxpromoteursimmobiliers(1),3607.58565011619,2005-09-30
12 - Ventilation du crédit bancaire par objet économique,https://www.bkam.ma/content/download/632824/7098257/12- Ventilation du crédit bancaire par objet économique.xlsx,12- Ventilation du crédit bancaire par objet économique.xlsx,1,1621,Créditsauxpromoteursimmobiliers(1),3706.0766990086727,2005-10-31
12 - Ventilation du crédit bancaire par objet économique,https://www.bkam.ma/content/download/632824/7098257/12- Ventilation du crédit bancaire par objet économique.xlsx,12- Ventilation du crédit bancaire par objet économique.xlsx,1,1622,Créditsauxpromoteursimmobiliers(1),3927.534392130037,2005-11-30
12 - Ventilation du crédit bancaire par objet économique,https://www.bkam.ma/content/download/632824/7098257/12- Ventilation du crédit bancaire par objet économique.xlsx,12- Ventilation du crédit bancaire par objet économique.xlsx,1,1623,Créditsauxpromoteursimmobiliers(1),4048.1354581430974,2005-12-31
12 - Ventilation du crédit bancaire par objet économique,https://www.bkam.ma/content/download/632824/7098257/12- Ventilation du crédit bancaire par objet économique.xlsx,12- Ventilation du crédit bancaire par objet économique.xlsx,1,1624,Créditsauxpromoteursimmobiliers(1),4100.865965098104,2006-01-31
12 - Ventilation du crédit bancaire par objet économique,https://www.bkam.ma/content/download/632824/7098257/12- Ventilation du crédit bancaire par objet économique.xlsx,12- Ventilation du crédit bancaire par objet économique.xlsx,1,1625,Créditsauxpromoteursimmobiliers(1),4356.0295101331485,2006-02-28
12 - Ventilation du crédit bancaire par objet économique,https://www.bkam.ma/content/download/632824/7098257/12- Ventilation du crédit bancaire par objet économique.xlsx,12- Ventilation du crédit bancaire par objet économique.xlsx,1,1626,Créditsauxpromoteursimmobiliers(1),4467.414126078694,2006-03-31
12 - Ventilation du crédit bancaire par objet économique,https://www.bkam.ma/content/download/632824/7098257/12- Ventilation du crédit bancaire par objet économique.xlsx,12- Ventilation du crédit bancaire par objet économique.xlsx,1,1627,Créditsauxpromoteursimmobiliers(1),4591.1489482642555,2006-04-30
12 - Ventilation du crédit bancaire par objet économique,https://www.bkam.ma/content/download/632824/7098257/12- Ventilation du crédit bancaire par objet économique.xlsx,12- Ventilation du crédit bancaire par objet économique.xlsx,1,1628,Créditsauxpromoteursimmobiliers(1),4840.763768579881,2006-05-31
12 - Ventilation du crédit bancaire par objet économique,https://www.bkam.ma/content/download/632824/7098257/12- Ventilation du crédit bancaire par objet économique.xlsx,12- Ventilation du crédit bancaire par objet économique.xlsx,1,1629,Créditsauxpromoteursimmobiliers(1),5161.749411804951,2006-06-30
12 - Ventilation du crédit bancaire par objet économique,https://www.bkam.ma/content/download/632824/7098257/12- Ventilation du crédit bancaire par objet économique.xlsx,12- Ventilation du crédit bancaire par objet économique.xlsx,1,1630,Créditsauxpromoteursimmobiliers(1),5044.217986222954,2006-07-31
12 - Ventilation du crédit bancaire par objet économique,https://www.bkam.ma/content/download/632824/7098257/12- Ventilation du crédit bancaire par objet économique.xlsx,12- Ventilation du crédit bancaire par objet économique.xlsx,1,1631,Créditsauxpromoteursimmobiliers(1),5268.112700923247,2006-08-31
12 - Ventilation du crédit bancaire par objet économique,https://www.bkam.ma/content/download/632824/7098257/12- Ventilation du crédit bancaire par objet économique.xlsx,12- Ventilation du crédit bancaire par objet économique.xlsx,1,1632,Créditsauxpromoteursimmobiliers(1),5481.648875688071,2006-09-30
12 - Ventilation du crédit bancaire par objet économique,https://www.bkam.ma/content/download/632824/7098257/12- Ventilation du crédit bancaire par objet économique.xlsx,12- Ventilation du crédit bancaire par objet économique.xlsx,1,1633,Créditsauxpromoteursimmobiliers(1),5502.999805989125,2006-10-31
12 - Ventilation du crédit bancaire par objet économique,https://www.bkam.ma/content/download/632824/7098257/12- Ventilation du crédit bancaire par objet économique.xlsx,12- Ventilation du crédit bancaire par objet économique.xlsx,1,1634,Créditsauxpromoteursimmobiliers(1),5967.540120678927,2006-11-30
12 - Ventilation du crédit bancaire par objet économique,https://www.bkam.ma/content/download/632824/7098257/12- Ventilation du crédit bancaire par objet économique.xlsx,12- Ventilation du crédit bancaire par objet économique.xlsx,1,1635,Créditsauxpromoteursimmobiliers(1),6329.83105399958,2006-12-31
12 - Ventilation du crédit bancaire par objet économique,https://www.bkam.ma/content/download/632824/7098257/12- Ventilation du crédit bancaire par objet économique.xlsx,12- Ventilation du crédit bancaire par objet économique.xlsx,1,1636,Créditsauxpromoteursimmobiliers(1),7306.324376611959,2007-01-31
12 - Ventilation du crédit bancaire par objet économique,https://www.bkam.ma/content/download/632824/7098257/12- Ventilation du crédit bancaire par objet économique.xlsx,12- Ventilation du crédit bancaire par objet économique.xlsx,1,1637,Créditsauxpromoteursimmobiliers(1),16542.278425356184,2007-02-28
12 - Ventilation du crédit bancaire par objet économique,https://www.bkam.ma/content/download/632824/7098257/12- Ventilation du crédit bancaire par objet économique.xlsx,12- Ventilation du crédit bancaire par objet économique.xlsx,1,1638,Créditsauxpromoteursimmobiliers(1),17209.933476639377,2007-03-31
12 - Ventilation du crédit bancaire par objet économique,https://www.bkam.ma/content/download/632824/7098257/12- Ventilation du crédit bancaire par objet économique.xlsx,12- Ventilation du crédit bancaire par objet économique.xlsx,1,1639,Créditsauxpromoteursimmobiliers(1),18385.369786968167,2007-04-30
12 - Ventilation du crédit bancaire par objet économique,https://www.bkam.ma/content/download/632824/7098257/12- Ventilation du crédit bancaire par objet économique.xlsx,12- Ventilation du crédit bancaire par objet économique.xlsx,1,1640,Créditsauxpromoteursimmobiliers(1),19849.29686293461,2007-05-31
12 - Ventilation du crédit bancaire par objet économique,https://www.bkam.ma/content/download/632824/7098257/12- Ventilation du crédit bancaire par objet économique.xlsx,12- Ventilation du crédit bancaire par objet économique.xlsx,1,1641,Créditsauxpromoteursimmobiliers(1),21333.241781952453,2007-06-30
12 - Ventilation du crédit bancaire par objet économique,https://www.bkam.ma/content/download/632824/7098257/12- Ventilation du crédit bancaire par objet économique.xlsx,12- Ventilation du crédit bancaire par objet économique.xlsx,1,1642,Créditsauxpromoteursimmobiliers(1),23793.135882256265,2007-07-31
12 - Ventilation du crédit bancaire par objet économique,https://www.bkam.ma/content/download/632824/7098257/12- Ventilation du crédit bancaire par objet économique.xlsx,12- Ventilation du crédit bancaire par objet économique.xlsx,1,1643,Créditsauxpromoteursimmobiliers(1),24486.58053424824,2007-08-31
12 - Ventilation du crédit bancaire par objet économique,https://www.bkam.ma/content/download/632824/7098257/12- Ventilation du crédit bancaire par objet économique.xlsx,12- Ventilation du crédit bancaire par objet économique.xlsx,1,1644,Créditsauxpromoteursimmobiliers(1),25984.043570791215,2007-09-30
12 - Ventilation du crédit bancaire par objet économique,https://www.bkam.ma/content/download/632824/7098257/12- Ventilation du crédit bancaire par objet économique.xlsx,12- Ventilation du crédit bancaire par objet économique.xlsx,1,1645,Créditsauxpromoteursimmobiliers(1),28856.696124320668,2007-10-31
12 - Ventilation du crédit bancaire par objet économique,https://www.bkam.ma/content/download/632824/7098257/12- Ventilation du crédit bancaire par objet économique.xlsx,12- Ventilation du crédit bancaire par objet économique.xlsx,1,1646,Créditsauxpromoteursimmobiliers(1),30936.471845553522,2007-11-30
12 - Ventilation du crédit bancaire par objet économique,https://www.bkam.ma/content/download/632824/7098257/12- Ventilation du crédit bancaire par objet économique.xlsx,12- Ventilation du crédit bancaire par objet économique.xlsx,1,1647,Créditsauxpromoteursimmobiliers(1),35025.807117542434,2007-12-31
12 - Ventilation du crédit bancaire par objet économique,https://www.bkam.ma/content/download/632824/7098257/12- Ventilation du crédit bancaire par objet économique.xlsx,12- Ventilation du crédit bancaire par objet économique.xlsx,1,1648,Créditsauxpromoteursimmobiliers(1),35825.98241378366,2008-01-31
12 - Ventilation du crédit bancaire par objet économique,https://www.bkam.ma/content/download/632824/7098257/12- Ventilation du crédit bancaire par objet économique.xlsx,12- Ventilation du crédit bancaire par objet économique.xlsx,1,1649,Créditsauxpromoteursimmobiliers(1),35828.2724100647,2008-02-29
12 - Ventilation du crédit bancaire par objet économique,https://www.bkam.ma/content/download/632824/7098257/12- Ventilation du crédit bancaire par objet économique.xlsx,12- Ventilation du crédit bancaire par objet économique.xlsx,1,1650,Créditsauxpromoteursimmobiliers(1),37323.28123443255,2008-03-31
12 - Ventilation du crédit bancaire par objet économique,https://www.bkam.ma/content/download/632824/7098257/12- Ventilation du crédit bancaire par objet économique.xlsx,12- Ventilation du crédit bancaire par objet économique.xlsx,1,1651,Créditsauxpromoteursimmobiliers(1),39196.81228818019,2008-04-30
12 - Ventilation du crédit bancaire par objet économique,https://www.bkam.ma/content/download/632824/7098257/12- Ventilation du crédit bancaire par objet économique.xlsx,12- Ventilation du crédit bancaire par objet économique.xlsx,1,1652,Créditsauxpromoteursimmobiliers(1),41907.649497212944,2008-05-31
12 - Ventilation du crédit bancaire par objet économique,https://www.bkam.ma/content/download/632824/7098257/12- Ventilation du crédit bancaire par objet économique.xlsx,12- Ventilation du crédit bancaire par objet économique.xlsx,1,1653,Créditsauxpromoteursimmobiliers(1),44860.58483359551,2008-06-30
12 - Ventilation du crédit bancaire par objet économique,https://www.bkam.ma/content/download/632824/7098257/12- Ventilation du crédit bancaire par objet économique.xlsx,12- Ventilation du crédit bancaire par objet économique.xlsx,1,1654,Créditsauxpromoteursimmobiliers(1),48087.48875420193,2008-07-31
12 - Ventilation du crédit bancaire par objet économique,https://www.bkam.ma/content/download/632824/7098257/12- Ventilation du crédit bancaire par objet économique.xlsx,12- Ventilation du crédit bancaire par objet économique.xlsx,1,1655,Créditsauxpromoteursimmobiliers(1),47677.44722106073,2008-08-31
12 - Ventilation du crédit bancaire par objet économique,https://www.bkam.ma/content/download/632824/7098257/12- Ventilation du crédit bancaire par objet économique.xlsx,12- Ventilation du crédit bancaire par objet économique.xlsx,1,1656,Créditsauxpromoteursimmobiliers(1),50171.74010694184,2008-09-30
12 - Ventilation du crédit bancaire par objet économique,https://www.bkam.ma/content/download/632824/7098257/12- Ventilation du crédit bancaire par objet économique.xlsx,12- Ventilation du crédit bancaire par objet économique.xlsx,1,1657,Créditsauxpromoteursimmobiliers(1),52743.73111507833,2008-10-31
12 - Ventilation du crédit bancaire par objet économique,https://www.bkam.ma/content/download/632824/7098257/12- Ventilation du crédit bancaire par objet économique.xlsx,12- Ventilation du crédit bancaire par objet économique.xlsx,1,1658,Créditsauxpromoteursimmobiliers(1),54375.44398622229,2008-11-30
12 - Ventilation du crédit bancaire par objet économique,https://www.bkam.ma/content/download/632824/7098257/12- Ventilation du crédit bancaire par objet économique.xlsx,12- Ventilation du crédit bancaire par objet économique.xlsx,1,1659,Créditsauxpromoteursimmobiliers(1),55500.516340557195,2008-12-31
12 - Ventilation du crédit bancaire par objet économique,https://www.bkam.ma/content/download/632824/7098257/12- Ventilation du crédit bancaire par objet économique.xlsx,12- Ventilation du crédit bancaire par objet économique.xlsx,1,1660,Créditsauxpromoteursimmobiliers(1),55308.380635140486,2009-01-31
12 - Ventilation du crédit bancaire par objet économique,https://www.bkam.ma/content/download/632824/7098257/12- Ventilation du crédit bancaire par objet économique.xlsx,12- Ventilation du crédit bancaire par objet économique.xlsx,1,1661,Créditsauxpromoteursimmobiliers(1),55716.456865018976,2009-02-28
12 - Ventilation du crédit bancaire par objet économique,https://www.bkam.ma/content/download/632824/7098257/12- Ventilation du crédit bancaire par objet économique.xlsx,12- Ventilation du crédit bancaire par objet économique.xlsx,1,1662,Créditsauxpromoteursimmobiliers(1),58040.53184507557,2009-03-31
12 - Ventilation du crédit bancaire par objet économique,https://www.bkam.ma/content/download/632824/7098257/12- Ventilation du crédit bancaire par objet économique.xlsx,12- Ventilation du crédit bancaire par objet économique.xlsx,1,1663,Créditsauxpromoteursimmobiliers(1),57871.67674245044,2009-04-30
12 - Ventilation du crédit bancaire par objet économique,https://www.bkam.ma/content/download/632824/7098257/12- Ventilation du crédit bancaire par objet économique.xlsx,12- Ventilation du crédit bancaire par objet économique.xlsx,1,1664,Créditsauxpromoteursimmobiliers(1),58916.53850040688,2009-05-31
12 - Ventilation du crédit bancaire par objet économique,https://www.bkam.ma/content/download/632824/7098257/12- Ventilation du crédit bancaire par objet économique.xlsx,12- Ventilation du crédit bancaire par objet économique.xlsx,1,1665,Créditsauxpromoteursimmobiliers(1),60644.74472689771,2009-06-30
12 - Ventilation du crédit bancaire par objet économique,https://www.bkam.ma/content/download/632824/7098257/12- Ventilation du crédit bancaire par objet économique.xlsx,12- Ventilation du crédit bancaire par objet économique.xlsx,1,1666,Créditsauxpromoteursimmobiliers(1),61734.919612677804,2009-07-31
12 - Ventilation du crédit bancaire par objet économique,https://www.bkam.ma/content/download/632824/7098257/12- Ventilation du crédit bancaire par objet économique.xlsx,12- Ventilation du crédit bancaire par objet économique.xlsx,1,1667,Créditsauxpromoteursimmobiliers(1),61416.90112978672,2009-08-31
12 - Ventilation du crédit bancaire par objet économique,https://www.bkam.ma/content/download/632824/7098257/12- Ventilation du crédit bancaire par objet économique.xlsx,12- Ventilation du crédit bancaire par objet économique.xlsx,1,1668,Créditsauxpromoteursimmobiliers(1),60802.52669720022,2009-09-30
12 - Ventilation du crédit bancaire par objet économique,https://www.bkam.ma/content/download/632824/7098257/12- Ventilation du crédit bancaire par objet économique.xlsx,12- Ventilation du crédit bancaire par objet économique.xlsx,1,1669,Créditsauxpromoteursimmobiliers(1),60941.10022196773,2009-10-31
12 - Ventilation du crédit bancaire par objet économique,https://www.bkam.ma/content/download/632824/7098257/12- Ventilation du crédit bancaire par objet économique.xlsx,12- Ventilation du crédit bancaire par objet économique.xlsx,1,1670,Créditsauxpromoteursimmobiliers(1),62042.29811832753,2009-11-30
12 - Ventilation du crédit bancaire par objet économique,https://www.bkam.ma/content/download/632824/7098257/12- Ventilation du crédit bancaire par objet économique.xlsx,12- Ventilation du crédit bancaire par objet économique.xlsx,1,1671,Créditsauxpromoteursimmobiliers(1),63248.60466727468,2009-12-31
12 - Ventilation du crédit bancaire par objet économique,https://www.bkam.ma/content/download/632824/7098257/12- Ventilation du crédit bancaire par objet économique.xlsx,12- Ventilation du crédit bancaire par objet économique.xlsx,1,1672,Créditsauxpromoteursimmobiliers(1),63204.040182944475,2010-01-31
12 - Ventilation du crédit bancaire par objet économique,https://www.bkam.ma/content/download/632824/7098257/12- Ventilation du crédit bancaire par objet économique.xlsx,12- Ventilation du crédit bancaire par objet économique.xlsx,1,1673,Créditsauxpromoteursimmobiliers(1),63881.696633954925,2010-02-28
12 - Ventilation du crédit bancaire par objet économique,https://www.bkam.ma/content/download/632824/7098257/12- Ventilation du crédit bancaire par objet économique.xlsx,12- Ventilation du crédit bancaire par objet économique.xlsx,1,1674,Créditsauxpromoteursimmobiliers(1),63809.51632961396,2010-03-31
12 - Ventilation du crédit bancaire par objet économique,https://www.bkam.ma/content/download/632824/7098257/12- Ventilation du crédit bancaire par objet économique.xlsx,12- Ventilation du crédit bancaire par objet économique.xlsx,1,1675,Créditsauxpromoteursimmobiliers(1),64352.30534233573,2010-04-30
12 - Ventilation du crédit bancaire par objet économique,https://www.bkam.ma/content/download/632824/7098257/12- Ventilation du crédit bancaire par objet économique.xlsx,12- Ventilation du crédit bancaire par objet économique.xlsx,1,1676,Créditsauxpromoteursimmobiliers(1),65840.96296074406,2010-05-31
12 - Ventilation du crédit bancaire par objet économique,https://www.bkam.ma/content/download/632824/7098257/12- Ventilation du crédit bancaire par objet économique.xlsx,12- Ventilation du crédit bancaire par objet économique.xlsx,1,1677,Créditsauxpromoteursimmobiliers(1),65368.441508568285,2010-06-30
12 - Ventilation du crédit bancaire par objet économique,https://www.bkam.ma/content/download/632824/7098257/12- Ventilation du crédit bancaire par objet économique.xlsx,12- Ventilation du crédit bancaire par objet économique.xlsx,1,1678,Créditsauxpromoteursimmobiliers(1),65155.98684366166,2010-07-31
12 - Ventilation du crédit bancaire par objet économique,https://www.bkam.ma/content/download/632824/7098257/12- Ventilation du crédit bancaire par objet économique.xlsx,12- Ventilation du crédit bancaire par objet économique.xlsx,1,1679,Créditsauxpromoteursimmobiliers(1),63481.19947510631,2010-08-31
12 - Ventilation du crédit bancaire par objet économique,https://www.bkam.ma/content/download/632824/7098257/12- Ventilation du crédit bancaire par objet économique.xlsx,12- Ventilation du crédit bancaire par objet économique.xlsx,1,1680,Créditsauxpromoteursimmobiliers(1),62869.8355077888,2010-09-30
12 - Ventilation du crédit bancaire par objet économique,https://www.bkam.ma/content/download/632824/7098257/12- Ventilation du crédit bancaire par objet économique.xlsx,12- Ventilation du crédit bancaire par objet économique.xlsx,1,1681,Créditsauxpromoteursimmobiliers(1),63945.28541841922,2010-10-31
12 - Ventilation du crédit bancaire par objet économique,https://www.bkam.ma/content/download/632824/7098257/12- Ventilation du crédit bancaire par objet économique.xlsx,12- Ventilation du crédit bancaire par objet économique.xlsx,1,1682,Créditsauxpromoteursimmobiliers(1),64418.08065382949,2010-11-30
12 - Ventilation du crédit bancaire par objet économique,https://www.bkam.ma/content/download/632824/7098257/12- Ventilation du crédit bancaire par objet économique.xlsx,12- Ventilation du crédit bancaire par objet économique.xlsx,1,1683,Créditsauxpromoteursimmobiliers(1),63943.524811860894,2010-12-31
12 - Ventilation du crédit bancaire par objet économique,https://www.bkam.ma/content/download/632824/7098257/12- Ventilation du crédit bancaire par objet économique.xlsx,12- Ventilation du crédit bancaire par objet économique.xlsx,1,1684,Créditsauxpromoteursimmobiliers(1),65500.099162559665,2011-01-31
12 - Ventilation du crédit bancaire par objet économique,https://www.bkam.ma/content/download/632824/7098257/12- Ventilation du crédit bancaire par objet économique.xlsx,12- Ventilation du crédit bancaire par objet économique.xlsx,1,1685,Créditsauxpromoteursimmobiliers(1),65392.714033914985,2011-02-28
12 - Ventilation du crédit bancaire par objet économique,https://www.bkam.ma/content/download/632824/7098257/12- Ventilation du crédit bancaire par objet économique.xlsx,12- Ventilation du crédit bancaire par objet économique.xlsx,1,1686,Créditsauxpromoteursimmobiliers(1),65803.19408461498,2011-03-31
12 - Ventilation du crédit bancaire par objet économique,https://www.bkam.ma/content/download/632824/7098257/12- Ventilation du crédit bancaire par objet économique.xlsx,12- Ventilation du crédit bancaire par objet économique.xlsx,1,1687,Créditsauxpromoteursimmobiliers(1),66830.2190742134,2011-04-30
12 - Ventilation du crédit bancaire par objet économique,https://www.bkam.ma/content/download/632824/7098257/12- Ventilation du crédit bancaire par objet économique.xlsx,12- Ventilation du crédit bancaire par objet économique.xlsx,1,1688,Créditsauxpromoteursimmobiliers(1),67699.63117166322,2011-05-31
12 - Ventilation du crédit bancaire par objet économique,https://www.bkam.ma/content/download/632824/7098257/12- Ventilation du crédit bancaire par objet économique.xlsx,12- Ventilation du crédit bancaire par objet économique.xlsx,1,1689,Créditsauxpromoteursimmobiliers(1),68143.26190276524,2011-06-30
12 - Ventilation du crédit bancaire par objet économique,https://www.bkam.ma/content/download/632824/7098257/12- Ventilation du crédit bancaire par objet économique.xlsx,12- Ventilation du crédit bancaire par objet économique.xlsx,1,1690,Créditsauxpromoteursimmobiliers(1),67889.93288613393,2011-07-31
12 - Ventilation du crédit bancaire par objet économique,https://www.bkam.ma/content/download/632824/7098257/12- Ventilation du crédit bancaire par objet économique.xlsx,12- Ventilation du crédit bancaire par objet économique.xlsx,1,1691,Créditsauxpromoteursimmobiliers(1),68252.74763584876,2011-08-31
12 - Ventilation du crédit bancaire par objet économique,https://www.bkam.ma/content/download/632824/7098257/12- Ventilation du crédit bancaire par objet économique.xlsx,12- Ventilation du crédit bancaire par objet économique.xlsx,1,1692,Créditsauxpromoteursimmobiliers(1),70235.99821435184,2011-09-30
12 - Ventilation du crédit bancaire par objet économique,https://www.bkam.ma/content/download/632824/7098257/12- Ventilation du crédit bancaire par objet économique.xlsx,12- Ventilation du crédit bancaire par objet économique.xlsx,1,1693,Créditsauxpromoteursimmobiliers(1),70157.9458418685,2011-10-31
12 - Ventilation du crédit bancaire par objet économique,https://www.bkam.ma/content/download/632824/7098257/12- Ventilation du crédit bancaire par objet économique.xlsx,12- Ventilation du crédit bancaire par objet économique.xlsx,1,1694,Créditsauxpromoteursimmobiliers(1),69921.41362049998,2011-11-30
12 - Ventilation du crédit bancaire par objet économique,https://www.bkam.ma/content/download/632824/7098257/12- Ventilation du crédit bancaire par objet économique.xlsx,12- Ventilation du crédit bancaire par objet économique.xlsx,1,1695,Créditsauxpromoteursimmobiliers(1),68293.53262461732,2011-12-01
12 - Ventilation du crédit bancaire par objet économique,https://www.bkam.ma/content/download/632824/7098257/12- Ventilation du crédit bancaire par objet économique.xlsx,12- Ventilation du crédit bancaire par objet économique.xlsx,1,1696,Créditsauxpromoteursimmobiliers(1),68685.35462552891,2012-01-01
12 - Ventilation du crédit bancaire par objet économique,https://www.bkam.ma/content/download/632824/7098257/12- Ventilation du crédit bancaire par objet économique.xlsx,12- Ventilation du crédit bancaire par objet économique.xlsx,1,1697,Créditsauxpromoteursimmobiliers(1),68929.10910038749,2012-02-01
12 - Ventilation du crédit bancaire par objet économique,https://www.bkam.ma/content/download/632824/7098257/12- Ventilation du crédit bancaire par objet économique.xlsx,12- Ventilation du crédit bancaire par objet économique.xlsx,1,1698,Créditsauxpromoteursimmobiliers(1),68270.88114119263,2012-03-01
12 - Ventilation du crédit bancaire par objet économique,https://www.bkam.ma/content/download/632824/7098257/12- Ventilation du crédit bancaire par objet économique.xlsx,12- Ventilation du crédit bancaire par objet économique.xlsx,1,1699,Créditsauxpromoteursimmobiliers(1),68495.45401180307,2012-04-01
12 - Ventilation du crédit bancaire par objet économique,https://www.bkam.ma/content/download/632824/7098257/12- Ventilation du crédit bancaire par objet économique.xlsx,12- Ventilation du crédit bancaire par objet économique.xlsx,1,1700,Créditsauxpromoteursimmobiliers(1),68971.86014023116,2012-05-01
12 - Ventilation du crédit bancaire par objet économique,https://www.bkam.ma/content/download/632824/7098257/12- Ventilation du crédit bancaire par objet économique.xlsx,12- Ventilation du crédit bancaire par objet économique.xlsx,1,1701,Créditsauxpromoteursimmobiliers(1),69506.32775490679,2012-06-30
12 - Ventilation du crédit bancaire par objet économique,https://www.bkam.ma/content/download/632824/7098257/12- Ventilation du crédit bancaire par objet économique.xlsx,12- Ventilation du crédit bancaire par objet économique.xlsx,1,1702,Créditsauxpromoteursimmobiliers(1),69499.32037437598,2012-07-31
12 - Ventilation du crédit bancaire par objet économique,https://www.bkam.ma/content/download/632824/7098257/12- Ventilation du crédit bancaire par objet économique.xlsx,12- Ventilation du crédit bancaire par objet économique.xlsx,1,1703,Créditsauxpromoteursimmobiliers(1),68467.52797031694,2012-08-31
12 - Ventilation du crédit bancaire par objet économique,https://www.bkam.ma/content/download/632824/7098257/12- Ventilation du crédit bancaire par objet économique.xlsx,12- Ventilation du crédit bancaire par objet économique.xlsx,1,1704,Créditsauxpromoteursimmobiliers(1),69289.60380608262,2012-09-30
12 - Ventilation du crédit bancaire par objet économique,https://www.bkam.ma/content/download/632824/7098257/12- Ventilation du crédit bancaire par objet économique.xlsx,12- Ventilation du crédit bancaire par objet économique.xlsx,1,1705,Créditsauxpromoteursimmobiliers(1),68579.66115694972,2012-10-31
